street,latitude,longitude,mrt_stations,mrt_latitude,mrt_longitude,mrt_nearest_distance_m
ELLIOT ROAD,1.3109945194232864,103.9310283128486,SIGLAP MRT STATION (TE28),1.31000869432289,103.930025826708,155.98060952541087
JALAN JURONG KECHIL,1.3450293205903667,103.7680004552128,BEAUTY WORLD MRT STATION (DT5),1.34122317558549,103.775794285083,964.0827522159085
SIMON LANE,1.3628862084977889,103.88380647368808,KOVAN MRT STATION (NE13),1.36017917065237,103.885064856353,330.47074070281315
FARRER ROAD,1.3151635194234077,103.80567742611277,FARRER ROAD MRT STATION (CC20),1.31743915158967,103.807379214161,314.9381763356492
BUKIT TIMAH ROAD,1.3151230585514162,103.8354966819055,NEWTON MRT STATION (DT11),1.31399286264569,103.837714613091,276.66775684714037
THOMSON ROAD,1.3253446042959995,103.84072442668186,NOVENA MRT STATION (NS20),1.32044079120154,103.843825618748,642.758500442387
WISHART ROAD,1.270630351056541,103.81407488145705,TELOK BLANGAH MRT STATION (CC28),1.27070647717762,103.809761611219,480.10759592610873
KIM SENG ROAD,1.2947472758822889,103.83262392596008,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,150.7002102912272
ANDERSON ROAD,1.3108394535979777,103.82832536749515,ORCHARD MRT STATION (NS22),1.30398013681715,103.832245244375,874.9766194805297
SPOTTISWOODE PARK ROAD,1.2752711522384153,103.83683222509148,OUTRAM PARK MRT STATION (NE3),1.27972059383553,103.839439862425,571.2107102552862
BUKIT TIMAH ROAD,1.3352198943675226,103.78184133862632,KING ALBERT PARK MRT STATION (DT6),1.33566161262214,103.783399113441,180.11303408645293
ANAMALAI AVENUE,1.3308208573727107,103.7941582357256,SIXTH AVENUE MRT STATION (DT7),1.33085764536226,103.796906838288,305.9181680637083
LEEDON ROAD,1.3129190287396597,103.79698420373497,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,99.3601944927189
KIM SENG ROAD,1.291981118376208,103.83426190992216,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,225.6871468183333
TAMPINES ROAD,1.3617773209496236,103.89166751993284,KOVAN MRT STATION (NE13),1.36017917065237,103.885064856353,755.7504084193326
TREVOSE CRESCENT,1.3222253335422525,103.8235978249979,STEVENS MRT STATION (DT10),1.32006555750626,103.826024401924,360.50338266746695
FLORA ROAD,1.3601576433642224,103.96516522421317,TAMPINES EAST MRT STATION (DT33),1.35619148271544,103.9546344625,1251.324055028792
UPPER EAST COAST ROAD,1.3136000617668615,103.93755343174422,BAYSHORE MRT STATION (TE29),1.31312248291264,103.942309776767,531.9643017994807
SEMBAWANG ROAD,1.436645948492419,103.82483629951471,CANBERRA MRT STATION (NS12),1.44307664075699,103.829702590959,893.8091313741057
FORT ROAD,1.3003202191225671,103.88509756564532,KATONG PARK MRT STATION (TE24),1.29783147778951,103.886178949925,300.35738437266394
ANDERSON ROAD,1.3127642929521408,103.82909641963585,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,825.8746307644651
CAIRNHILL CIRCLE,1.3072617551107582,103.83853627438268,NEWTON MRT STATION (NS21),1.3123189224097,103.837984594021,562.5559816091877
PASIR PANJANG HILL,1.2831845476963577,103.78468469405765,HAW PAR VILLA MRT STATION (CC25),1.28257135772488,103.781752725064,333.2742194012225
STEVENS DRIVE,1.3169119711432826,103.82673345553825,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,297.6580064001208
ARNASALAM CHETTY ROAD,1.2918837359086606,103.8389455679508,FORT CANNING MRT STATION (DT20),1.29248194822996,103.844331362465,603.0313266824107
BALMORAL ROAD,1.3143263165975891,103.8310652135156,NEWTON MRT STATION (DT11),1.31399286264569,103.837714613091,740.9323879492796
UPPER THOMSON ROAD,1.3813560594065604,103.82742465915646,LENTOR MRT STATION (TE5),1.38550657972169,103.835743809669,1033.3263664154108
MOUNT EMILY ROAD,1.3035107319910428,103.84913479433888,LITTLE INDIA MRT STATION (NE7),1.30680019696174,103.849647059738,368.172841953365
CAIRNHILL CIRCLE,1.305821539828533,103.83884790955884,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,615.0754563263532
EAST COAST AVENUE,1.310520471023699,103.9242668467502,SIGLAP MRT STATION (TE28),1.31000869432289,103.930025826708,643.4145029214772
DEVONSHIRE ROAD,1.2984942799260428,103.83664978517554,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,334.35977127053224
LORONG L TELOK KURAU,1.3122318538641324,103.91518712580148,MARINE TERRACE MRT STATION (TE27),1.30666510344814,103.9151067005,615.6083268772142
RIDLEY PARK,1.3003086996953106,103.81544285922637,NAPIER MRT STATION (TE12),1.30678223364785,103.818956796815,815.6710048109824
NATHAN ROAD,1.2963802453841802,103.82634187128964,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,722.5772692839638
AMBER GARDENS,1.300377886467433,103.89920938524934,TANJONG KATONG MRT STATION (TE25),1.29931925769899,103.897368742078,235.93412069991453
HOLLAND ROAD,1.310486779124823,103.8018997270778,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,642.1383262966422
ELIAS ROAD,1.3742995580471469,103.9403136035033,PASIR RIS MRT STATION (EW1),1.37304331635804,103.949284527763,1007.9729797534064
BUKIT TIMAH ROAD,1.3339376166609906,103.78754343259988,KING ALBERT PARK MRT STATION (DT6),1.33566161262214,103.783399113441,499.0624411650098
PATERSON ROAD,1.3004672221646327,103.83058788955157,ORCHARD MRT STATION (TE14),1.30304426265194,103.831375000068,298.1162562777022
BALMORAL CRESCENT,1.316290681454677,103.8343668250874,NEWTON MRT STATION (DT11),1.31399286264569,103.837714613091,450.96611006238874
ST. PATRICK'S ROAD,1.3073067150852011,103.91569828012727,MARINE TERRACE MRT STATION (TE27),1.30666510344814,103.9151067005,96.78803419313033
PASIR PANJANG ROAD,1.2871187538210669,103.7801294294808,HAW PAR VILLA MRT STATION (CC25),1.28257135772488,103.781752725064,534.2972860133049
ST. MICHAEL'S ROAD,1.3247038789528482,103.86460898302938,BOON KENG MRT STATION (NE9),1.31933570922514,103.861569454156,683.2049587324619
SIXTH AVENUE,1.329533906080191,103.79523171528032,SIXTH AVENUE MRT STATION (DT7),1.33085764536226,103.796906838288,237.02057936918507
FLORA ROAD,1.3599540528604537,103.96666554809674,TAMPINES EAST MRT STATION (DT33),1.35619148271544,103.9546344625,1402.0743045536053
TOH TUCK ROAD,1.338641360636978,103.7693787133656,BEAUTY WORLD MRT STATION (DT5),1.34122317558549,103.775794285083,768.9441779167616
LORONG L TELOK KURAU,1.313375284707592,103.9141282950434,MARINE TERRACE MRT STATION (TE27),1.30666510344814,103.9151067005,749.9252910627159
SOPHIA ROAD,1.3008381835309766,103.8488807024288,BENCOOLEN MRT STATION (DT21),1.29891843369422,103.850353762717,268.2105992557564
MARIAM WAY,1.3584100466514737,103.96826325407515,TAMPINES EAST MRT STATION (DT33),1.35619148271544,103.9546344625,1536.4420819988568
FLORA DRIVE,1.3590532090063776,103.96518906179232,TAMPINES EAST MRT STATION (DT33),1.35619148271544,103.9546344625,1216.4848389477363
PANDAN VALLEY,1.318643636041153,103.77805113768852,DOVER MRT STATION (EW22),1.31140529320963,103.778637841909,803.0380539775379
TAMAN WARNA,1.3107935464799865,103.7994608573968,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,376.4265625799682
ALEXANDRA ROAD,1.2896664711165793,103.80485518691724,QUEENSTOWN MRT STATION (EW19),1.29455085184931,103.806077155982,556.9482985865599
RIVER VALLEY ROAD,1.2955629713936645,103.8342354794008,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,187.518422841347
JALAN RAJA UDANG,1.3285319651031011,103.84242186485942,TOA PAYOH MRT STATION (NS19),1.33262928096888,103.847502198048,724.5190538562192
AMBER GARDENS,1.3024351391840017,103.90000269119264,TANJONG KATONG MRT STATION (TE25),1.29931925769899,103.897368742078,452.365782683627
CUSCADEN WALK,1.303971017450713,103.82786677442569,ORCHARD MRT STATION (TE14),1.30304426265194,103.831375000068,403.6577845361799
FORT ROAD,1.2986883136222924,103.88485340345063,KATONG PARK MRT STATION (TE24),1.29783147778951,103.886178949925,175.3258305004264
HACIENDA GROVE,1.314536366922109,103.92704934620134,SIGLAP MRT STATION (TE28),1.31000869432289,103.930025826708,600.31439300251
PASIR PANJANG ROAD,1.2788096497308752,103.7875539324253,PASIR PANJANG MRT STATION (CC26),1.27621352233766,103.791350313288,510.80257312375994
UPPER EAST COAST ROAD,1.3157749325536725,103.94518953245404,BAYSHORE MRT STATION (TE29),1.31312248291264,103.942309776767,434.437006835883
JALAN RUMBIA,1.2945898860237863,103.84236508163708,FORT CANNING MRT STATION (DT20),1.29248194822996,103.844331362465,319.711002950404
HOLLAND HILL,1.3098519986057855,103.79988955659071,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,469.7196333372897
HILLVIEW AVENUE,1.3541643871337772,103.76145423211696,HUME MRT STATION (DT4),1.3545953239503,103.769118851887,854.3153396285944
AMBER GARDENS,1.3019684122383812,103.89906723219322,TANJONG KATONG MRT STATION (TE25),1.29931925769899,103.897368742078,348.62464121481486
JALAN MUTIARA,1.2963025208331982,103.82779412461208,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,709.1077910349029
NASSIM HILL,1.3064122994722085,103.82313607291871,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,448.6663922575951
JALAN RAJAWALI,1.343860883591067,103.76858987473013,BEAUTY WORLD MRT STATION (DT5),1.34122317558549,103.775794285083,853.1753586254943
RIDGEWOOD CLOSE,1.317407577680385,103.77772068838895,DOVER MRT STATION (EW22),1.31140529320963,103.778637841909,671.5048890193327
SUFFOLK WALK,1.3157142793356815,103.84385406556534,NOVENA MRT STATION (NS20),1.32044079120154,103.843825618748,522.643000954883
THOMSON ROAD,1.3270913316370994,103.84197857373098,NOVENA MRT STATION (NS20),1.32044079120154,103.843825618748,763.5715828596187
SHELFORD ROAD,1.326597305000099,103.8113329077512,TAN KAH KEE MRT STATION (DT8),1.32555623519898,103.807760304729,413.92413054835146
MARTIN PLACE,1.2941611303612557,103.83805825172496,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,483.29046643352154
KIM SENG WALK,1.295238545698663,103.83101238610922,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,333.49208207716305
ST. MARTIN'S DRIVE,1.306014859809138,103.82415036077016,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,398.48883937444634
HILLVIEW AVENUE,1.3594378687593212,103.76293252876044,HILLVIEW MRT STATION (DT3),1.36234486803558,103.767418254007,593.7459819871007
NATHAN ROAD,1.29522123325095,103.82714960291368,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,744.7459825295383
SIXTH AVENUE,1.3229129324783429,103.79188506607848,SIXTH AVENUE MRT STATION (DT7),1.33085764536226,103.796906838288,1041.1895257106466
ROBIN DRIVE,1.3192322440625075,103.82806200229064,STEVENS MRT STATION (DT10),1.32006555750626,103.826024401924,244.77078823934602
JALAN MERLIMAU,1.3235715179182346,103.84113341597175,NOVENA MRT STATION (NS20),1.32044079120154,103.843825618748,457.8315992062915
ST. THOMAS WALK,1.2984103723914058,103.83589830313932,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,409.7008267706497
KIM TIAN ROAD,1.284776733735535,103.82845896349616,TIONG BAHRU MRT STATION (EW17),1.28610253615775,103.827445112419,184.99458845989454
ORANGE GROVE ROAD,1.3137810520144186,103.82501869017734,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,617.0820134617483
EAST COAST ROAD,1.3091370825872402,103.90943264153614,MARINE TERRACE MRT STATION (TE27),1.30666510344814,103.9151067005,688.0909813246595
TAMPINES ROAD,1.3615309439303391,103.88940974911468,KOVAN MRT STATION (NE13),1.36017917065237,103.885064856353,506.11162848345305
LENGKONG TUJOH,1.3295168935379458,103.91486541837016,BEDOK NORTH MRT STATION (DT29),1.33474211664091,103.91797832995,673.6808137014791
SUNSET HEIGHTS,1.3283885825338564,103.76935103060488,CLEMENTI MRT STATION (EW23),1.31511625277378,103.765191452888,1538.8654101629074
KIM SENG ROAD,1.2910660304508477,103.83449888266536,HAVELOCK MRT STATION (TE16),1.28850523975311,103.833585838226,300.8395701781082
CARLISLE ROAD,1.3147758574306632,103.8466804642866,NOVENA MRT STATION (NS20),1.32044079120154,103.843825618748,702.367309798067
WEST COAST ROAD,1.2957631364318127,103.76612227974272,KENT RIDGE MRT STATION (CC24),1.29353349887123,103.784572738173,2068.123674068814
MEYER ROAD,1.2962024695119896,103.8929233864393,TANJONG KATONG MRT STATION (TE25),1.29931925769899,103.897368742078,602.9365333803568
GRANGE ROAD,1.3043775028426732,103.82265946147584,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,254.65472402485332
FOO KIM LIN ROAD,1.3289971894107382,103.90686516877624,KAKI BUKIT MRT STATION (DT28),1.33496735995428,103.908459338046,683.5757860968463
FLORA DRIVE,1.3583423411285631,103.9644000165503,TAMPINES EAST MRT STATION (DT33),1.35619148271544,103.9546344625,1112.515082710551
MARINE PARADE ROAD,1.3040555987816933,103.90487712260254,MARINE PARADE MRT STATION (TE26),1.30261163483383,103.904983086812,160.10113751093417
ARDMORE PARK,1.310558048415899,103.82950876431674,ORCHARD MRT STATION (NS22),1.30398013681715,103.832245244375,788.5352951906393
SURREY ROAD,1.3153747560120934,103.84239986938532,NEWTON MRT STATION (DT11),1.31399286264569,103.837714613091,543.352201311032
BUKIT TIMAH ROAD,1.3337396353681803,103.78660898588792,KING ALBERT PARK MRT STATION (DT6),1.33566161262214,103.783399113441,415.66289734288137
UPPER CHANGI ROAD EAST,1.3449248541563923,103.96330062797448,UPPER CHANGI MRT STATION (DT34),1.34173977444995,103.961472788634,406.7156787243754
SHELFORD ROAD,1.326193125343767,103.81205601229212,TAN KAH KEE MRT STATION (DT8),1.32555623519898,103.807760304729,483.22806916419256
SCOTTS ROAD,1.3098089873401169,103.83491791380814,NEWTON MRT STATION (NS21),1.3123189224097,103.837984594021,439.8939048163907
CUSCADEN ROAD,1.3049000874845669,103.8268499350528,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,430.30517752596324
PASIR PANJANG ROAD,1.2905469205790892,103.77460603766109,KENT RIDGE MRT STATION (CC24),1.29353349887123,103.784572738173,1157.325333678574
THOMSON ROAD,1.3180587266698658,103.8446820513569,NOVENA MRT STATION (NS20),1.32044079120154,103.843825618748,280.1110130174137
PATERSON ROAD,1.3010978804758768,103.83056321921612,ORCHARD MRT STATION (TE14),1.30304426265194,103.831375000068,233.41391222107492
CAIRNHILL ROAD,1.3088308755123943,103.83713024718148,NEWTON MRT STATION (NS21),1.3123189224097,103.837984594021,397.2371394463335
BALMORAL ROAD,1.3148900924938518,103.83292814168634,NEWTON MRT STATION (DT11),1.31399286264569,103.837714613091,541.8483636579695
KENG CHIN ROAD,1.3172475748171626,103.8299725999947,STEVENS MRT STATION (DT10),1.32006555750626,103.826024401924,538.6668742696506
TANJONG RHU ROAD,1.2984373006288634,103.88440802105823,KATONG PARK MRT STATION (TE24),1.29783147778951,103.886178949925,208.1621089353201
OXLEY WALK,1.2967052650608446,103.84190257105504,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,503.12616316380087
FLORA DRIVE,1.359296979607128,103.96440792459887,TAMPINES EAST MRT STATION (DT33),1.35619148271544,103.9546344625,1140.594793281399
SIXTH AVENUE,1.327330894698637,103.792736864926,SIXTH AVENUE MRT STATION (DT7),1.33085764536226,103.796906838288,606.1704542974268
BUKIT TIMAH ROAD,1.3332359548709674,103.78527471772183,KING ALBERT PARK MRT STATION (DT6),1.33566161262214,103.783399113441,339.86860664554644
MARYMOUNT TERRACE,1.3510425976381049,103.84082249722938,MARYMOUNT MRT STATION (CC16),1.348707263451,103.839423132332,301.5548945657997
POH HUAT ROAD WEST,1.3668068908800544,103.87625687006503,KOVAN MRT STATION (NE13),1.36017917065237,103.885064856353,1223.8973590262326
MINBU ROAD,1.3237827351345697,103.85010205256792,NOVENA MRT STATION (NS20),1.32044079120154,103.843825618748,790.2309225008522
LORONG M TELOK KURAU,1.3106174389053142,103.91438771546682,MARINE TERRACE MRT STATION (TE27),1.30666510344814,103.9151067005,444.2941458584548
MOUNTBATTEN ROAD,1.302969307078749,103.89912589819234,TANJONG KATONG MRT STATION (TE25),1.29931925769899,103.897368742078,448.4843075616561
MACPHERSON ROAD,1.3325184684710756,103.88622884518853,TAI SENG MRT STATION (CC11),1.33514150139202,103.888389300191,376.7408975515875
MEYER ROAD,1.2976811059953102,103.88972928729052,KATONG PARK MRT STATION (TE24),1.29783147778951,103.886178949925,395.47092937240745
MANGIS ROAD,1.3133229718786543,103.90436040239356,EUNOS MRT STATION (EW7),1.31978354916088,103.903225807255,725.451514160248
PASIR PANJANG ROAD,1.2907252914609593,103.7721144547857,HAW PAR VILLA MRT STATION (CC25),1.28257135772488,103.781752725064,1401.2554621227227
MEYER ROAD,1.2973213075765722,103.88801119388084,KATONG PARK MRT STATION (TE24),1.29783147778951,103.886178949925,211.57189027382398
ST. PATRICK'S ROAD,1.3073937730961285,103.91605996975464,MARINE TERRACE MRT STATION (TE27),1.30666510344814,103.9151067005,133.21810653679606
LENGKONG TIGA,1.3284750503694474,103.91245575476654,KEMBANGAN MRT STATION (EW6),1.3210381335934,103.912947930851,824.1590814932431
JOO CHIAT ROAD,1.3045088314796467,103.9054509230918,MARINE PARADE MRT STATION (TE26),1.30261163483383,103.904983086812,216.14698496307233
KIM YAM ROAD,1.2934496158287156,103.83888891575558,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,577.7979262104275
MEI HWAN DRIVE,1.352875440966724,103.86229121689082,LORONG CHUAN MRT STATION (CC14),1.35161217074555,103.864151938651,249.7862996003678
CAIRNHILL ROAD,1.3047684115971403,103.83790095199149,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,515.2148435652624
WALSHE ROAD,1.312461730868946,103.82730294808748,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,784.1152675734741
TANJONG RHU ROAD,1.2967320872912882,103.87063419753756,TANJONG RHU MRT STATION (TE23),1.29726507940646,103.873453254621,319.2237547546689
NEWTON ROAD,1.3140498537608185,103.83945280517106,NEWTON MRT STATION (DT11),1.31399286264569,103.837714613091,193.54673345945582
CARPMAEL ROAD,1.3125648122310258,103.89798649539732,PAYA LEBAR MRT STATION (CC9),1.3172473854035,103.892260753884,821.0607936337245
FARRER ROAD,1.3135323352883317,103.80499673505098,FARRER ROAD MRT STATION (CC20),1.31743915158967,103.807379214161,506.87593205466146
BUKIT TIMAH ROAD,1.3182810789992654,103.82938252045555,STEVENS MRT STATION (DT10),1.32006555750626,103.826024401924,422.6173523507498
MOUNT FABER ROAD,1.268900320136196,103.82463553922562,HARBOURFRONT MRT STATION (NE1 / CC29),1.26538938374901,103.821530157095,519.7681167477751
JALAN DAUD,1.3263529465201742,103.90890023813304,KEMBANGAN MRT STATION (EW6),1.3210381335934,103.912947930851,740.4697645181693
HAIG ROAD,1.30634911314462,103.89780793266507,TANJONG KATONG MRT STATION (TE25),1.29931925769899,103.897368742078,778.8608996484422
UPPER EAST COAST ROAD,1.313655691163044,103.9390907154923,BAYSHORE MRT STATION (TE29),1.31312248291264,103.942309776767,363.0706242396098
GRANGE ROAD,1.2987808922794035,103.82667748385737,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,509.7520912668578
LIM TUA TOW ROAD,1.354116195521054,103.87617971349796,SERANGOON MRT STATION (CC13),1.35063361526525,103.872771660431,540.50250439623
WOODLEIGH CLOSE,1.3363502045078486,103.86906978006188,WOODLEIGH MRT STATION (NE11),1.33919004519388,103.87081830915,369.4209146474585
BALMORAL ROAD,1.3138786395422408,103.82977333020588,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,763.5932751464094
THOMSON LANE,1.3316588951527966,103.8417091672058,CALDECOTT MRT STATION (TE9),1.33724561271722,103.840161782075,641.3043943326984
BALMORAL ROAD,1.3160274772910294,103.83158982838803,NEWTON MRT STATION (DT11),1.31399286264569,103.837714613091,717.7977413263819
MEYER ROAD,1.2981459966065472,103.8974908759434,TANJONG KATONG MRT STATION (TE25),1.29931925769899,103.897368742078,130.44335596794102
HUME AVENUE,1.3572857581591842,103.76511051117724,HUME MRT STATION (DT4),1.3545953239503,103.769118851887,536.1835578508793
HILLVIEW AVENUE,1.3625569067309613,103.7652338091204,HILLVIEW MRT STATION (DT3),1.36234486803558,103.767418254007,244.23119242234762
CLAYMORE ROAD,1.3084601729615255,103.83064226371,ORCHARD MRT STATION (NS22),1.30398013681715,103.832245244375,526.5226996885134
TOMLINSON ROAD,1.3029340769609865,103.82694960330576,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,347.5353936850399
ST. MARTIN'S DRIVE,1.3063778552211356,103.82402020204914,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,437.7162625275203
CAIRNHILL CIRCLE,1.3064483293739704,103.83841307855008,NEWTON MRT STATION (NS21),1.3123189224097,103.837984594021,650.8891588755599
WEST COAST PARK,1.3190176730590386,103.75538870759289,CLEMENTI MRT STATION (EW23),1.31511625277378,103.765191452888,1173.1495222005385
FARRER DRIVE,1.3117972095376274,103.80682721132716,FARRER ROAD MRT STATION (CC20),1.31743915158967,103.807379214161,626.8744270589253
HOLLAND ROAD,1.3128973523382208,103.7948899332995,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,182.99895164955535
JALAN TUA KONG,1.318379925362051,103.92460708789528,BEDOK MRT STATION (EW5),1.32397996868158,103.929984495066,861.1535292743613
THOMSON ROAD,1.3411028334225763,103.83874107594586,CALDECOTT MRT STATION (CC17),1.33767337407828,103.839530785576,389.26312169474596
RIVIERA DRIVE,1.316206233114233,103.94218749633218,BAYSHORE MRT STATION (TE29),1.31312248291264,103.942309776767,341.2573187365389
JALAN HAJIJAH,1.3127665354587357,103.93597771140128,BAYSHORE MRT STATION (TE29),1.31312248291264,103.942309776767,705.7979605513337
BALMORAL PARK,1.314785750760218,103.8270624968448,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,529.7866220854349
FARRER ROAD,1.3116549264436952,103.80487571992045,FARRER ROAD MRT STATION (CC20),1.31743915158967,103.807379214161,697.639998750432
LENGKONG EMPAT,1.327687951929765,103.91184482503115,KEMBANGAN MRT STATION (EW6),1.3210381335934,103.912947930851,745.4813245012637
ENG KONG CRESCENT,1.335783928855882,103.76985853406036,BEAUTY WORLD MRT STATION (DT5),1.34122317558549,103.775794285083,893.3696385840468
UPPER EAST COAST ROAD,1.3137118634270666,103.938714040634,BAYSHORE MRT STATION (TE29),1.31312248291264,103.942309776767,405.4437907691298
LORONG 1 TOA PAYOH,1.3305089313159628,103.84367307184002,TOA PAYOH MRT STATION (NS19),1.33262928096888,103.847502198048,486.38186964212736
SHELFORD ROAD,1.3255880586586544,103.81164692752829,TAN KAH KEE MRT STATION (DT8),1.32555623519898,103.807760304729,432.5562103007438
BEDOK ROAD,1.3215119258721364,103.95443640619116,TANAH MERAH MRT STATION (EW4),1.32718729074675,103.946348600798,1097.2657707176427
BALMORAL PARK,1.3163239569650165,103.82815232579058,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,439.9916708011835
KAMPONG EUNOS,1.318463906528491,103.90607679570388,EUNOS MRT STATION (EW7),1.31978354916088,103.903225807255,349.2330124333603
ARDMORE PARK,1.310423987129363,103.8279134032356,ORCHARD MRT STATION (NS22),1.30398013681715,103.832245244375,860.2965791014483
JERVOIS ROAD,1.2941930917743194,103.82324723262764,REDHILL MRT STATION (EW18),1.28963453412887,103.81674097205,882.2617071961581
LORONG G TELOK KURAU,1.317435353130028,103.9108380164418,KEMBANGAN MRT STATION (EW6),1.3210381335934,103.912947930851,462.43014465811564
GRANGE GARDEN,1.301471463412473,103.82424348015874,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,113.1117270716099
BALMORAL ROAD,1.314516927431839,103.8322068622233,NEWTON MRT STATION (DT11),1.31399286264569,103.837714613091,615.6928986892844
PASIR PANJANG ROAD,1.280515146718145,103.78544338318171,HAW PAR VILLA MRT STATION (CC25),1.28257135772488,103.781752725064,469.47047601708744
BUTTERWORTH LANE,1.3121223773107136,103.89466356944666,PAYA LEBAR MRT STATION (CC9),1.3172473854035,103.892260753884,626.6212859293151
UPPER CHANGI ROAD EAST,1.3429153294865572,103.96249141985004,UPPER CHANGI MRT STATION (DT34),1.34173977444995,103.961472788634,172.47554685471027
ARDMORE PARK,1.3098017857996542,103.8275401838324,ORCHARD MRT STATION (NS22),1.30398013681715,103.832245244375,829.8034028280945
MEYER ROAD,1.2968807034154957,103.89050413805342,KATONG PARK MRT STATION (TE24),1.29783147778951,103.886178949925,492.7024234757555
GRANGE ROAD,1.2985048225076354,103.82556622757716,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,472.581441419718
PARBURY AVENUE,1.317904652682706,103.94302511713371,BAYSHORE MRT STATION (TE29),1.31312248291264,103.942309776767,534.7479487537714
CORNWALL GARDENS,1.312451113417911,103.80066360523676,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,475.16860642203034
MEYER ROAD,1.29741052328477,103.88751087732392,KATONG PARK MRT STATION (TE24),1.29783147778951,103.886178949925,155.36821585743428
LEEDON HEIGHTS,1.3138292114811216,103.8014524210563,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,589.1894413524149
STEVENS ROAD,1.3203051786319746,103.82480838423956,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,136.56667766629144
BIDEFORD ROAD,1.3049627894505669,103.83640790393764,ORCHARD MRT STATION (NS22),1.30398013681715,103.832245244375,475.8377065390119
DUCHESS AVENUE,1.3236648028140303,103.7999850602548,SIXTH AVENUE MRT STATION (DT7),1.33085764536226,103.796906838288,865.9882387911092
PECK HAY ROAD,1.3091434558873418,103.83757966114396,NEWTON MRT STATION (NS21),1.3123189224097,103.837984594021,354.0068817435452
LEICESTER ROAD,1.329430695647404,103.86735725186348,POTONG PASIR MRT STATION (NE10),1.33137949021368,103.869055656782,286.63850955311113
HUME AVENUE,1.3555594537780145,103.76770978283687,HUME MRT STATION (DT4),1.3545953239503,103.769118851887,189.6202367503795
MERGUI ROAD,1.318021993894872,103.85159370665656,FARRER PARK MRT STATION (NE8),1.31190557325774,103.853477716509,708.0779638190962
MARINE PARADE,1.3037809737147672,103.90546598293574,MARINE PARADE MRT STATION (TE26),1.30261163483383,103.904983086812,140.02349958858483
YIO CHU KANG ROAD,1.3573731881197786,103.87625894291114,SERANGOON MRT STATION (CC13),1.35063361526525,103.872771660431,840.2274088848312
WEST COAST ROAD,1.2938062757003783,103.76786573438729,KENT RIDGE MRT STATION (CC24),1.29353349887123,103.784572738173,1859.5898436171547
HULLET ROAD,1.304220706553663,103.83838947618209,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,444.30322018638265
AMBER ROAD,1.3018891012495986,103.9014429575936,MARINE PARADE MRT STATION (TE26),1.30261163483383,103.904983086812,402.0036206101535
LORONG PUNTONG,1.3605612937927547,103.83132264787304,BRIGHT HILL MRT STATION (TE7),1.36328318545185,103.832893619992,348.06677466089127
KING ALBERT PARK,1.3365735175763256,103.78029725594838,KING ALBERT PARK MRT STATION (DT6),1.33566161262214,103.783399113441,359.6294172675647
