place_id,name,business_status,geometry,price_level,user_ratings_total,rating,types,vicinity,permanently_closed,lat,lng,fetch_date
ChIJ0SW6Zecb2jERH4RJY03yxDw,Fragrance Hotel - Viva,OPERATIONAL,"{'location': {'lat': 1.2699573, 'lng': 103.8139868}, 'viewport': {'northeast': {'lat': 1.271375080291502, 'lng': 103.8153767302915}, 'southwest': {'lat': 1.268677119708498, 'lng': 103.8126787697085}}}",,163.0,3.9,"['lodging', 'point_of_interest', 'establishment']",75 Wishart Road,,1.2699573,103.8139868,080625
ChIJUzVi0asb2jER8yEYhZkfDn4,Hotel Faber Park Singapore - Handwritten Collection,OPERATIONAL,"{'location': {'lat': 1.2700977, 'lng': 103.8133861}, 'viewport': {'northeast': {'lat': 1.271362330291502, 'lng': 103.8144138802915}, 'southwest': {'lat': 1.268664369708498, 'lng': 103.8117159197085}}}",,313.0,4.4,"['lodging', 'point_of_interest', 'establishment']",448 Telok Blangah Road,,1.2700977,103.8133861,080625
ChIJkZlFI6gb2jERqv8RC_Gx3V8,Disini,OPERATIONAL,"{'location': {'lat': 1.2699873, 'lng': 103.8140537}, 'viewport': {'northeast': {'lat': 1.271379330291502, 'lng': 103.8154282802915}, 'southwest': {'lat': 1.268681369708498, 'lng': 103.8127303197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",Wishart Road,,1.2699873,103.8140537,080625
ChIJIYfDbucb2jERxiwFbiBu6jQ,ibis budget Singapore Mount Faber,OPERATIONAL,"{'location': {'lat': 1.2697225, 'lng': 103.8138727}, 'viewport': {'northeast': {'lat': 1.271009680291502, 'lng': 103.8152654802915}, 'southwest': {'lat': 1.268311719708498, 'lng': 103.8125675197085}}}",,401.0,3.9,"['lodging', 'point_of_interest', 'establishment']",400 Telok Blangah Road,,1.2697225,103.8138727,080625
ChIJ0SW6Zecb2jERH4RJY03yxDw,Fragrance Hotel - Viva,OPERATIONAL,"{'location': {'lat': 1.2699573, 'lng': 103.8139868}, 'viewport': {'northeast': {'lat': 1.271375080291502, 'lng': 103.8153767302915}, 'southwest': {'lat': 1.268677119708498, 'lng': 103.8126787697085}}}",,163.0,3.9,"['lodging', 'point_of_interest', 'establishment']",75 Wishart Road,,1.2699573,103.8139868,080625
ChIJkZlFI6gb2jERqv8RC_Gx3V8,Disini,OPERATIONAL,"{'location': {'lat': 1.2699873, 'lng': 103.8140537}, 'viewport': {'northeast': {'lat': 1.271379330291502, 'lng': 103.8154282802915}, 'southwest': {'lat': 1.268681369708498, 'lng': 103.8127303197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",Wishart Road,,1.2699873,103.8140537,080625
ChIJ__-_KuIb2jERd1KhUZSZiBo,Starwood Asia Pacific Hotels & Resorts Pte. Ltd.,OPERATIONAL,"{'location': {'lat': 1.2659647, 'lng': 103.8184924}, 'viewport': {'northeast': {'lat': 1.267349730291502, 'lng': 103.8197392802915}, 'southwest': {'lat': 1.264651769708498, 'lng': 103.8170413197085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']","2 Harbourfront Place, Singapore",,1.2659647,103.8184924,080625
ChIJUzVi0asb2jER8yEYhZkfDn4,Hotel Faber Park Singapore - Handwritten Collection,OPERATIONAL,"{'location': {'lat': 1.2700977, 'lng': 103.8133861}, 'viewport': {'northeast': {'lat': 1.271362330291502, 'lng': 103.8144138802915}, 'southwest': {'lat': 1.268664369708498, 'lng': 103.8117159197085}}}",,313.0,4.4,"['lodging', 'point_of_interest', 'establishment']",448 Telok Blangah Road,,1.2700977,103.8133861,080625
ChIJU6-5ZUsb2jEROHtkIP-_8RQ,Tade dhabi,OPERATIONAL,"{'location': {'lat': 1.2647552, 'lng': 103.8193536}, 'viewport': {'northeast': {'lat': 1.265998530291502, 'lng': 103.8207885802915}, 'southwest': {'lat': 1.263300569708498, 'lng': 103.8180906197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",Singapore,,1.2647552,103.8193536,080625
ChIJhQsgLl8Z2jER_ewMvV5K6p8,Travelodge Harbourfront,OPERATIONAL,"{'location': {'lat': 1.2661751, 'lng': 103.823774}, 'viewport': {'northeast': {'lat': 1.267397380291502, 'lng': 103.8251525802915}, 'southwest': {'lat': 1.264699419708498, 'lng': 103.8224546197085}}}",,2298.0,4.0,"['lodging', 'point_of_interest', 'establishment']",50 Telok Blangah Road,,1.2661751,103.823774,080625
ChIJPQSb1mYZ2jERPDZUusvjB8c,Harbour Ville Hotel,OPERATIONAL,"{'location': {'lat': 1.2725267, 'lng': 103.8277855}, 'viewport': {'northeast': {'lat': 1.273906880291502, 'lng': 103.8290695302915}, 'southwest': {'lat': 1.271208919708498, 'lng': 103.8263715697085}}}",,851.0,3.6,"['lodging', 'point_of_interest', 'establishment']",512 Kampong Bahru Road,,1.2725267,103.8277855,080625
ChIJrxCrK2cZ2jERWZgzmpNJ3Ts,ZEN Rooms Bukit Merah,OPERATIONAL,"{'location': {'lat': 1.2725284, 'lng': 103.8277853}, 'viewport': {'northeast': {'lat': 1.273786830291502, 'lng': 103.8292221802915}, 'southwest': {'lat': 1.271088869708498, 'lng': 103.8265242197085}}}",,17.0,4.1,"['lodging', 'point_of_interest', 'establishment']",512 Kampong Bahru Road,,1.2725284,103.8277853,080625
ChIJ0Q37kTIZ2jERQzoU9M86EDU,Coliwoo Keppel,OPERATIONAL,"{'location': {'lat': 1.2728201, 'lng': 103.8403974}, 'viewport': {'northeast': {'lat': 1.274163330291502, 'lng': 103.8415981802915}, 'southwest': {'lat': 1.271465369708498, 'lng': 103.8389002197085}}}",,45.0,4.1,"['lodging', 'point_of_interest', 'establishment']",1557 Keppel Road,,1.2728201,103.8403974,080625
ChIJk3SwyxQZ2jER3MLPLbxbsOw,M Hotel Singapore City Centre,OPERATIONAL,"{'location': {'lat': 1.273767, 'lng': 103.8450399}, 'viewport': {'northeast': {'lat': 1.275030380291502, 'lng': 103.8463841302915}, 'southwest': {'lat': 1.272332419708498, 'lng': 103.8436861697085}}}",,5181.0,4.2,"['lodging', 'point_of_interest', 'establishment']",81 Anson Road,,1.273767,103.8450399,080625
ChIJ1SZLCgAZ2jERRjjpvSu7YE4,Mineplace hotel,OPERATIONAL,"{'location': {'lat': 1.273778, 'lng': 103.8450402}, 'viewport': {'northeast': {'lat': 1.275155880291502, 'lng': 103.8463550302915}, 'southwest': {'lat': 1.272457919708498, 'lng': 103.8436570697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",4 Shenton Way,,1.273778,103.8450402,080625
ChIJN9_BKG0Q2jER8LuXg-GNxfQ,CDPL Tuas Dormitory,OPERATIONAL,"{'location': {'lat': 1.2716092, 'lng': 103.6372452}, 'viewport': {'northeast': {'lat': 1.272960680291502, 'lng': 103.6385594802915}, 'southwest': {'lat': 1.270262719708498, 'lng': 103.6358615197085}}}",,1135.0,3.8,"['lodging', 'point_of_interest', 'establishment']",6 Tuas South Street 15,,1.2716092,103.6372452,080625
ChIJpwIyBE8F2jERN4PEHjnmEN0,Dormitory,OPERATIONAL,"{'location': {'lat': 1.277559, 'lng': 103.636408}, 'viewport': {'northeast': {'lat': 1.278920980291502, 'lng': 103.6375766802915}, 'southwest': {'lat': 1.276223019708498, 'lng': 103.6348787197085}}}",,12.0,3.6,"['lodging', 'point_of_interest', 'establishment']",,,1.277559,103.636408,080625
ChIJJzmZnZ8G2jERRzcaeUMLcjg,Tuas South Dormitory,OPERATIONAL,"{'location': {'lat': 1.2718413, 'lng': 103.633646}, 'viewport': {'northeast': {'lat': 1.273189780291502, 'lng': 103.6350553302915}, 'southwest': {'lat': 1.270491819708498, 'lng': 103.6323573697085}}}",,655.0,4.0,"['lodging', 'point_of_interest', 'establishment']",1 Tuas South Street 12,,1.2718413,103.633646,080625
ChIJSRrrdwAb2jERAy0BdLyCzRA,Pasir panjang,OPERATIONAL,"{'location': {'lat': 1.279095, 'lng': 103.78495}, 'viewport': {'northeast': {'lat': 1.280438880291502, 'lng': 103.7862989302915}, 'southwest': {'lat': 1.277740919708498, 'lng': 103.7836009697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","223 Pasir Panjang Road, #05 09, Singapore",,1.279095,103.78495,080625
ChIJ4dtXQQAb2jER3oVaYDBYkbg,Julius,OPERATIONAL,"{'location': {'lat': 1.2804993, 'lng': 103.789033}, 'viewport': {'northeast': {'lat': 1.281764730291502, 'lng': 103.7903356302915}, 'southwest': {'lat': 1.279066769708498, 'lng': 103.7876376697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",61 Lorong Sarhad,,1.2804993,103.789033,080625
ChIJN6aND78b2jERJsbFCkvHWGw,MOE Labrador Outdoor Adventure Centre,OPERATIONAL,"{'location': {'lat': 1.2734556, 'lng': 103.7963163}, 'viewport': {'northeast': {'lat': 1.274987480291502, 'lng': 103.7974137802915}, 'southwest': {'lat': 1.272289519708498, 'lng': 103.7947158197085}}}",,134.0,4.1,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",45 Pasir Panjang Road,,1.2734556,103.7963163,080625
ChIJNZpS8kAa2jER3OGC9TiYMJs,TSA Solutions,OPERATIONAL,"{'location': {'lat': 1.2781447, 'lng': 103.7967402}, 'viewport': {'northeast': {'lat': 1.279553880291502, 'lng': 103.7978574302915}, 'southwest': {'lat': 1.276855919708498, 'lng': 103.7951594697085}}}",,5.0,4.6,"['lodging', 'point_of_interest', 'establishment']","100H Pasir Panjang Road, Singapore",,1.2781447,103.7967402,080625
ChIJm4YMM78b2jERyEC2UACA7a0,Two Rooms Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.2750789, 'lng': 103.7964631}, 'viewport': {'northeast': {'lat': 1.276434080291502, 'lng': 103.7977974802915}, 'southwest': {'lat': 1.273736119708498, 'lng': 103.7950995197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","2 Boon Leat Terrace, Singapore",,1.2750789,103.7964631,080625
ChIJY8w6aHYb2jERIG4bzFaDeuY,Tiny Pod Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.2762648, 'lng': 103.7949387}, 'viewport': {'northeast': {'lat': 1.277639880291502, 'lng': 103.7962180302915}, 'southwest': {'lat': 1.274941919708498, 'lng': 103.7935200697085}}}",,5.0,5.0,"['lodging', 'point_of_interest', 'establishment']","102F Pasir Panjang Road, #04-08",,1.2762648,103.7949387,080625
ChIJ_9hnYAAb2jER0KrhsN22S8Y,RS,OPERATIONAL,"{'location': {'lat': 1.2760734, 'lng': 103.7996291}, 'viewport': {'northeast': {'lat': 1.277669480291502, 'lng': 103.8010325302915}, 'southwest': {'lat': 1.274971519708498, 'lng': 103.7983345697085}}}",,3.0,5.0,"['lodging', 'point_of_interest', 'establishment']","70 Pasir Panjang Road, #03 Mapletree Business City II, Singapore",,1.2760734,103.7996291,080625
ChIJiw8lhTwb2jERqAcuPUBYpLc,Cooliv Service Apartment,OPERATIONAL,"{'location': {'lat': 1.2717176, 'lng': 103.7970282}, 'viewport': {'northeast': {'lat': 1.272791280291502, 'lng': 103.7985689802915}, 'southwest': {'lat': 1.270093319708498, 'lng': 103.7958710197085}}}",,85.0,4.1,"['lodging', 'point_of_interest', 'establishment']",5 Pasir Panjang Road,,1.2717176,103.7970282,080625
ChIJ_9hnYAAb2jER0KrhsN22S8Y,RS,OPERATIONAL,"{'location': {'lat': 1.2760734, 'lng': 103.7996291}, 'viewport': {'northeast': {'lat': 1.277669480291502, 'lng': 103.8010325302915}, 'southwest': {'lat': 1.274971519708498, 'lng': 103.7983345697085}}}",,3.0,5.0,"['lodging', 'point_of_interest', 'establishment']","70 Pasir Panjang Road, #03 Mapletree Business City II, Singapore",,1.2760734,103.7996291,080625
ChIJ_2k3OX0Z2jERxeL-7d13cz8,Jurong Island Dormitory,OPERATIONAL,"{'location': {'lat': 1.2802066, 'lng': 103.8227725}, 'viewport': {'northeast': {'lat': 1.281677130291502, 'lng': 103.8241196802915}, 'southwest': {'lat': 1.278979169708498, 'lng': 103.8214217197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","120 Lower Delta Road, Cendex Centre",,1.2802066,103.8227725,080625
ChIJBZmjSX0Z2jERLTtz24nwBiE,Eighty3 Serviced Apartments,OPERATIONAL,"{'location': {'lat': 1.2802849, 'lng': 103.822894}, 'viewport': {'northeast': {'lat': 1.281717180291502, 'lng': 103.8242417302915}, 'southwest': {'lat': 1.279019219708498, 'lng': 103.8215437697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",120 Lower Delta Road,,1.2802849,103.822894,080625
ChIJPQSb1mYZ2jERPDZUusvjB8c,Harbour Ville Hotel,OPERATIONAL,"{'location': {'lat': 1.2725267, 'lng': 103.8277855}, 'viewport': {'northeast': {'lat': 1.273906880291502, 'lng': 103.8290695302915}, 'southwest': {'lat': 1.271208919708498, 'lng': 103.8263715697085}}}",,851.0,3.6,"['lodging', 'point_of_interest', 'establishment']",512 Kampong Bahru Road,,1.2725267,103.8277855,080625
ChIJOyCpHGUZ2jERijK8YvLQUCY,Lotus Hostel,OPERATIONAL,"{'location': {'lat': 1.2779338, 'lng': 103.8306833}, 'viewport': {'northeast': {'lat': 1.279364680291502, 'lng': 103.8319142802915}, 'southwest': {'lat': 1.276666719708498, 'lng': 103.8292163197085}}}",,27.0,4.0,"['lodging', 'point_of_interest', 'establishment']",146 Jalan Bukit Merah,,1.2779338,103.8306833,080625
ChIJrxCrK2cZ2jERWZgzmpNJ3Ts,ZEN Rooms Bukit Merah,OPERATIONAL,"{'location': {'lat': 1.2725284, 'lng': 103.8277853}, 'viewport': {'northeast': {'lat': 1.273786830291502, 'lng': 103.8292221802915}, 'southwest': {'lat': 1.271088869708498, 'lng': 103.8265242197085}}}",,17.0,4.1,"['lodging', 'point_of_interest', 'establishment']",512 Kampong Bahru Road,,1.2725284,103.8277853,080625
ChIJ8V4tsWUZ2jERGnIyqS8Uhic,Backpacker Hostel,OPERATIONAL,"{'location': {'lat': 1.2773489, 'lng': 103.8318126}, 'viewport': {'northeast': {'lat': 1.278731780291502, 'lng': 103.8331528802915}, 'southwest': {'lat': 1.276033819708498, 'lng': 103.8304549197085}}}",,3.0,4.0,"['lodging', 'point_of_interest', 'establishment']","149 Silat Avenue, Singapore",,1.2773489,103.8318126,080625
ChIJ-c1URHAZ2jERiuiMIs9hDP8,Rainforest 149 Hostel,OPERATIONAL,"{'location': {'lat': 1.2774152, 'lng': 103.8316119}, 'viewport': {'northeast': {'lat': 1.278693980291502, 'lng': 103.8329297302915}, 'southwest': {'lat': 1.275996019708498, 'lng': 103.8302317697085}}}",,10.0,3.9,"['lodging', 'point_of_interest', 'establishment']","Blk 149 Silat Avenue, #01-64, Singapore",,1.2774152,103.8316119,080625
ChIJ5fjcIwAZ2jER5dzLqPxdIXY,Sihan,OPERATIONAL,"{'location': {'lat': 1.2776655, 'lng': 103.8313001}, 'viewport': {'northeast': {'lat': 1.278996430291502, 'lng': 103.8327102302915}, 'southwest': {'lat': 1.276298469708498, 'lng': 103.8300122697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","146 Jalan Bukit Merah, Block 146, Singapore",,1.2776655,103.8313001,080625
ChIJz8ee3aUZ2jERxkioiTaiEzA,Zero Hostel @ Bukit Merah,OPERATIONAL,"{'location': {'lat': 1.2778428, 'lng': 103.8308776}, 'viewport': {'northeast': {'lat': 1.279223430291502, 'lng': 103.8324337802915}, 'southwest': {'lat': 1.276525469708498, 'lng': 103.8297358197085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']","146 Jalan Bukit Merah, #01-1088",,1.2778428,103.8308776,080625
ChIJFSaQ6SwZ2jERmZ9va-9xm1o,Gurudwara,OPERATIONAL,"{'location': {'lat': 1.2770555, 'lng': 103.8325986}, 'viewport': {'northeast': {'lat': 1.278490380291502, 'lng': 103.8339935302915}, 'southwest': {'lat': 1.275792419708498, 'lng': 103.8312955697085}}}",,148.0,4.9,"['lodging', 'point_of_interest', 'establishment']","9 Jalan Bukit Merah, Singapore",,1.2770555,103.8325986,080625
ChIJ5bZWR0UZ2jERPrnirk4TVxs,International Service Apartments (ISA) @ Raeburn Park,OPERATIONAL,"{'location': {'lat': 1.2740491, 'lng': 103.833023}, 'viewport': {'northeast': {'lat': 1.275311780291502, 'lng': 103.8346511302915}, 'southwest': {'lat': 1.272613819708498, 'lng': 103.8319531697085}}}",,167.0,4.2,"['lodging', 'point_of_interest', 'establishment']","10 Raeburn Park, International Service Apartments Level 3 and Level 4, Singapore",,1.2740491,103.833023,080625
ChIJ25Ue-2wZ2jERhDs0kYagL0E,ECC CTQ Dorm,OPERATIONAL,"{'location': {'lat': 1.2771198, 'lng': 103.8343442}, 'viewport': {'northeast': {'lat': 1.278631080291502, 'lng': 103.8357041302915}, 'southwest': {'lat': 1.275933119708498, 'lng': 103.8330061697085}}}",,5.0,5.0,"['lodging', 'point_of_interest', 'establishment']",Hospital Boulevard,,1.2771198,103.8343442,080625
ChIJbacBkWgZ2jERugfGPgghUCk,Hotel Best Pte. Ltd.,OPERATIONAL,"{'location': {'lat': 1.2736405, 'lng': 103.8340685}, 'viewport': {'northeast': {'lat': 1.274777980291502, 'lng': 103.8354858802915}, 'southwest': {'lat': 1.272080019708498, 'lng': 103.8327879197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","106 Spottiswoode Park Road, Block 106, Singapore",,1.2736405,103.8340685,080625
ChIJ5f-gP_0Z2jERgdK6UoMjvDw,HDB Spottiswoode Park Estate,OPERATIONAL,"{'location': {'lat': 1.2743384, 'lng': 103.8349279}, 'viewport': {'northeast': {'lat': 1.275797430291502, 'lng': 103.8367929302915}, 'southwest': {'lat': 1.273099469708498, 'lng': 103.8340949697085}}}",,4.0,4.0,"['lodging', 'point_of_interest', 'establishment']","104 Spottiswoode Park Road, Block 104, Singapore",,1.2743384,103.8349279,080625
ChIJy-vTcAAZ2jERQYP788pp57Q,Bodime,OPERATIONAL,"{'location': {'lat': 1.2736521, 'lng': 103.8349298}, 'viewport': {'northeast': {'lat': 1.274816630291502, 'lng': 103.8362827802915}, 'southwest': {'lat': 1.272118669708498, 'lng': 103.8335848197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","107 Spottiswoode Park Road, Block 107, Singapore",,1.2736521,103.8349298,080625
ChIJAXS5920Z2jERTIfweC9RddI,Dorsett Singapore,OPERATIONAL,"{'location': {'lat': 1.2798721, 'lng': 103.840238}, 'viewport': {'northeast': {'lat': 1.281157580291502, 'lng': 103.8416397802915}, 'southwest': {'lat': 1.278459619708498, 'lng': 103.8389418197085}}}",,2187.0,4.1,"['lodging', 'point_of_interest', 'establishment']","333 New Bridge Road, Singapore",,1.2798721,103.840238,080625
ChIJpVYhbXIZ2jERetK0kQBKMVM,Two Bedroom in Chinatown above MRT,OPERATIONAL,"{'location': {'lat': 1.2800957, 'lng': 103.8404534}, 'viewport': {'northeast': {'lat': 1.281417830291502, 'lng': 103.8416674302915}, 'southwest': {'lat': 1.278719869708498, 'lng': 103.8389694697085}}}",,3.0,5.0,"['lodging', 'point_of_interest', 'establishment']","331 New Bridge Road, #04-16, Singapore",,1.2800957,103.8404534,080625
ChIJFVgAd2wZ2jERxkhjNwIu5PQ,Triple 2 Studio,OPERATIONAL,"{'location': {'lat': 1.275195, 'lng': 103.8412005}, 'viewport': {'northeast': {'lat': 1.276529130291502, 'lng': 103.8424918302915}, 'southwest': {'lat': 1.273831169708498, 'lng': 103.8397938697085}}}",,19.0,4.5,"['lodging', 'point_of_interest', 'establishment']",231 Cantonment Road,,1.275195,103.8412005,080625
ChIJhyLHOAoZ2jERjLxYUt-qGBA,Lion's Gate House 089388,OPERATIONAL,"{'location': {'lat': 1.2765409, 'lng': 103.8379299}, 'viewport': {'northeast': {'lat': 1.277934830291502, 'lng': 103.8392697802915}, 'southwest': {'lat': 1.275236869708498, 'lng': 103.8365718197085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']","33 Everton Road, #089388 Red Lion's Gate House",,1.2765409,103.8379299,080625
ChIJTQASV0Qa2jERW6JO9vGvnYo,Toca Dos Lobos,OPERATIONAL,"{'location': {'lat': 1.2764995, 'lng': 103.8374874}, 'viewport': {'northeast': {'lat': 1.277882280291502, 'lng': 103.8388330802915}, 'southwest': {'lat': 1.275184319708498, 'lng': 103.8361351197085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']",26B Everton Road,,1.2764995,103.8374874,080625
ChIJRwgKdgAZ2jERbcO6AdJvrxk,Tay Jo he,OPERATIONAL,"{'location': {'lat': 1.2780299, 'lng': 103.8404472}, 'viewport': {'northeast': {'lat': 1.279346180291502, 'lng': 103.8418074802915}, 'southwest': {'lat': 1.276648219708498, 'lng': 103.8391095197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",,,1.2780299,103.8404472,080625
ChIJ4xHsUvwZ2jERpXKI6SqjunU,Habyt Cantonment (Previously Hmlet Cantonment),OPERATIONAL,"{'location': {'lat': 1.2743761, 'lng': 103.8407527}, 'viewport': {'northeast': {'lat': 1.275911130291502, 'lng': 103.8422156802915}, 'southwest': {'lat': 1.273213169708498, 'lng': 103.8395177197085}}}",,198.0,4.1,"['real_estate_agency', 'lodging', 'point_of_interest', 'establishment']",150 Cantonment Road,,1.2743761,103.8407527,080625
ChIJ8wAcNHgZ2jERV4rCecAc7-8,Cantonment serviced apartment,OPERATIONAL,"{'location': {'lat': 1.275051, 'lng': 103.841164}, 'viewport': {'northeast': {'lat': 1.276396430291502, 'lng': 103.8424980302915}, 'southwest': {'lat': 1.273698469708498, 'lng': 103.8398000697085}}}",,16.0,3.9,"['lodging', 'point_of_interest', 'establishment']",#237,,1.275051,103.841164,080625
ChIJ5f-gP_0Z2jERgdK6UoMjvDw,HDB Spottiswoode Park Estate,OPERATIONAL,"{'location': {'lat': 1.2743384, 'lng': 103.8349279}, 'viewport': {'northeast': {'lat': 1.275797430291502, 'lng': 103.8367929302915}, 'southwest': {'lat': 1.273099469708498, 'lng': 103.8340949697085}}}",,4.0,4.0,"['lodging', 'point_of_interest', 'establishment']","104 Spottiswoode Park Road, Block 104, Singapore",,1.2743384,103.8349279,080625
ChIJ25Ue-2wZ2jERhDs0kYagL0E,ECC CTQ Dorm,OPERATIONAL,"{'location': {'lat': 1.2771198, 'lng': 103.8343442}, 'viewport': {'northeast': {'lat': 1.278631080291502, 'lng': 103.8357041302915}, 'southwest': {'lat': 1.275933119708498, 'lng': 103.8330061697085}}}",,5.0,5.0,"['lodging', 'point_of_interest', 'establishment']",Hospital Boulevard,,1.2771198,103.8343442,080625
ChIJy-vTcAAZ2jERQYP788pp57Q,Bodime,OPERATIONAL,"{'location': {'lat': 1.2736521, 'lng': 103.8349298}, 'viewport': {'northeast': {'lat': 1.274816630291502, 'lng': 103.8362827802915}, 'southwest': {'lat': 1.272118669708498, 'lng': 103.8335848197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","107 Spottiswoode Park Road, Block 107, Singapore",,1.2736521,103.8349298,080625
ChIJNb9fjW0Z2jERgSGCpjmRv1g,Grace International Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.27911, 'lng': 103.840501}, 'viewport': {'northeast': {'lat': 1.280489280291502, 'lng': 103.8419399802915}, 'southwest': {'lat': 1.277791319708498, 'lng': 103.8392420197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","25 Bukit Pasoh Road, Singapore",,1.27911,103.840501,080625
ChIJ0Q37kTIZ2jERQzoU9M86EDU,Coliwoo Keppel,OPERATIONAL,"{'location': {'lat': 1.2728201, 'lng': 103.8403974}, 'viewport': {'northeast': {'lat': 1.274163330291502, 'lng': 103.8415981802915}, 'southwest': {'lat': 1.271465369708498, 'lng': 103.8389002197085}}}",,45.0,4.1,"['lodging', 'point_of_interest', 'establishment']",1557 Keppel Road,,1.2728201,103.8403974,080625
ChIJbacBkWgZ2jERugfGPgghUCk,Hotel Best Pte. Ltd.,OPERATIONAL,"{'location': {'lat': 1.2736405, 'lng': 103.8340685}, 'viewport': {'northeast': {'lat': 1.274777980291502, 'lng': 103.8354858802915}, 'southwest': {'lat': 1.272080019708498, 'lng': 103.8327879197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","106 Spottiswoode Park Road, Block 106, Singapore",,1.2736405,103.8340685,080625
ChIJScf5kGwZ2jERmIKqr4gHQH0,Air View Hotel,OPERATIONAL,"{'location': {'lat': 1.275757, 'lng': 103.842836}, 'viewport': {'northeast': {'lat': 1.276623430291502, 'lng': 103.8442850802915}, 'southwest': {'lat': 1.273925469708498, 'lng': 103.8415871197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","1 Tanjong Pagar Road, #`9-52, Tanjong Pagar Plaza",,1.275757,103.842836,080625
ChIJZVxhVDsZ2jERaRXJqklVqHI,Mondrian Singapore Duxton,OPERATIONAL,"{'location': {'lat': 1.2787711, 'lng': 103.8419855}, 'viewport': {'northeast': {'lat': 1.280050130291502, 'lng': 103.8432319302915}, 'southwest': {'lat': 1.277352169708498, 'lng': 103.8405339697085}}}",,847.0,4.3,"['lodging', 'point_of_interest', 'establishment']",16A Duxton Hill,,1.2787711,103.8419855,080625
