place_id,name,business_status,geometry,user_ratings_total,rating,types,vicinity,permanently_closed,lat,lng
ChIJ9YYLzggY2jERE418ILva-NM,East Shore Hospital Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3151065, 'lng': 103.9089728}, 'viewport': {'northeast': {'lat': 1.316432480291502, 'lng': 103.9103974302915}, 'southwest': {'lat': 1.313734519708498, 'lng': 103.9076994697085}}}",6.0,4.0,"['hospital', 'health', 'point_of_interest', 'establishment']",319 Joo Chiat Place,,1.3151065,103.9089728
ChIJq6qq2ggY2jERTBCwlJXAdPA,Aesthetic & Reconstructive Centre,OPERATIONAL,"{'location': {'lat': 1.3151254, 'lng': 103.9088708}, 'viewport': {'northeast': {'lat': 1.316569230291502, 'lng': 103.9102019802915}, 'southwest': {'lat': 1.313871269708498, 'lng': 103.9075040197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']",319 Joo Chiat Place,,1.3151254,103.9088708
ChIJie50ZAQZ2jERLy0nbrQ5ewQ,Singapore Medical Concierge,OPERATIONAL,"{'location': {'lat': 1.3114157, 'lng': 103.9041743}, 'viewport': {'northeast': {'lat': 1.312779130291502, 'lng': 103.9055127302915}, 'southwest': {'lat': 1.310081169708498, 'lng': 103.9028147697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']",69 Koon Seng Road,,1.3114157,103.9041743
ChIJ36aB2ggY2jER4M95AUBFrBs,Parkway East Urgent Care Centre,OPERATIONAL,"{'location': {'lat': 1.3151254, 'lng': 103.9088708}, 'viewport': {'northeast': {'lat': 1.316486230291502, 'lng': 103.9103788802915}, 'southwest': {'lat': 1.313788269708498, 'lng': 103.9076809197085}}}",19.0,2.8,"['hospital', 'health', 'point_of_interest', 'establishment']",321 Joo Chiat Place,,1.3151254,103.9088708
ChIJUeWA0QgY2jERQny98Qq8O7c,Accident & Emergency Department,OPERATIONAL,"{'location': {'lat': 1.3151065, 'lng': 103.9089728}, 'viewport': {'northeast': {'lat': 1.316516380291502, 'lng': 103.9103808302915}, 'southwest': {'lat': 1.313818419708498, 'lng': 103.9076828697085}}}",1.0,5.0,"['health', 'doctor', 'hospital', 'point_of_interest', 'establishment']",321 Joo Chiat Place,,1.3151065,103.9089728
ChIJuQ1i0F0Z2jERz9SR2lf6Sp0,Chong Chern Hao Gastroenterology Clinic @ Parkway East Hospital,OPERATIONAL,"{'location': {'lat': 1.3151904, 'lng': 103.9090233}, 'viewport': {'northeast': {'lat': 1.316558330291502, 'lng': 103.9104060802915}, 'southwest': {'lat': 1.313860369708498, 'lng': 103.9077081197085}}}",30.0,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']","319 Joo Chiat Place, #04-05 Parkway East Hospital, Singapore",,1.3151904,103.9090233
ChIJAQAAMA8Y2jERxOqy4KOEWEU,Ascent Ear Nose Throat SG East Pte. Ltd.,OPERATIONAL,"{'location': {'lat': 1.3151904, 'lng': 103.9090233}, 'viewport': {'northeast': {'lat': 1.316557880291502, 'lng': 103.9104061802915}, 'southwest': {'lat': 1.313859919708498, 'lng': 103.9077082197085}}}",151.0,4.7,"['hospital', 'health', 'point_of_interest', 'establishment']","319 Joo Chiat Place, #03-02 Parkway East Medical Centre",,1.3151904,103.9090233
ChIJyewGpbYZ2jERFFr7U_jYRbI,Aelius Surgical Centre,OPERATIONAL,"{'location': {'lat': 1.3151919, 'lng': 103.9090302}, 'viewport': {'northeast': {'lat': 1.316559080291502, 'lng': 103.9104089302915}, 'southwest': {'lat': 1.313861119708498, 'lng': 103.9077109697085}}}",,,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","319 Joo Chiat Place, #03-06 Parkway East Medical Centre",,1.3151919,103.9090302
ChIJ7z_4CdEZ2jER8MerJCzXT-w,Picasso Plastic Surgery (Parkway East Medical Center),OPERATIONAL,"{'location': {'lat': 1.3151919, 'lng': 103.9090302}, 'viewport': {'northeast': {'lat': 1.316559080291502, 'lng': 103.9104089302915}, 'southwest': {'lat': 1.313861119708498, 'lng': 103.9077109697085}}}",3.0,5.0,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","319 Joo Chiat Place, #04-07 Parkway East Hospital",,1.3151919,103.9090302
ChIJ36aB2ggY2jER6BmJkmdX43Y,Asian Heart & Vascular Centre (AHVC) - Parkway East Medical Centre,OPERATIONAL,"{'location': {'lat': 1.3151919, 'lng': 103.9090302}, 'viewport': {'northeast': {'lat': 1.316559080291502, 'lng': 103.9104089302915}, 'southwest': {'lat': 1.313861119708498, 'lng': 103.9077109697085}}}",1.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","319 Joo Chiat Place, #04-05 Parkway East Medical Centre",,1.3151919,103.9090302
ChIJt0-d2ggY2jERVDC_LZb8eXo,Chen Tsung Mong Beatrice Dr,OPERATIONAL,"{'location': {'lat': 1.3151919, 'lng': 103.9090302}, 'viewport': {'northeast': {'lat': 1.316559080291502, 'lng': 103.9104089302915}, 'southwest': {'lat': 1.313861119708498, 'lng': 103.9077109697085}}}",,,"['veterinary_care', 'hospital', 'health', 'point_of_interest', 'establishment']",319 Joo Chiat Place,,1.3151919,103.9090302
ChIJmQWzRV4j2jERgI_xXz3u62E,HC Endoscopy & Piles Centre (Siglap),OPERATIONAL,"{'location': {'lat': 1.3119998, 'lng': 103.9221119}, 'viewport': {'northeast': {'lat': 1.313276280291502, 'lng': 103.9234904302915}, 'southwest': {'lat': 1.310578319708498, 'lng': 103.9207924697085}}}",1.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']",697 East Coast Road,,1.3119998,103.9221119
ChIJX6S6n6Qi2jERYnJ2seLeAis,Nuffield Medical Siglap,OPERATIONAL,"{'location': {'lat': 1.312145, 'lng': 103.924416}, 'viewport': {'northeast': {'lat': 1.313669130291502, 'lng': 103.9257311302915}, 'southwest': {'lat': 1.310971169708498, 'lng': 103.9230331697085}}}",101.0,4.5,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","914 East Coast Road, #01-03 The Domain",,1.312145,103.924416
ChIJX6S6n6Qi2jERYnJ2seLeAis,Nuffield Medical Siglap,OPERATIONAL,"{'location': {'lat': 1.312145, 'lng': 103.924416}, 'viewport': {'northeast': {'lat': 1.313669130291502, 'lng': 103.9257311302915}, 'southwest': {'lat': 1.310971169708498, 'lng': 103.9230331697085}}}",101.0,4.5,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","914 East Coast Road, #01-03 The Domain",,1.312145,103.924416
ChIJaT160JYF2jERov78GB6kcQ4,Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,OPERATIONAL,"{'location': {'lat': 1.3143077, 'lng': 103.6634655}, 'viewport': {'northeast': {'lat': 1.315784980291502, 'lng': 103.6649356802915}, 'southwest': {'lat': 1.313087019708498, 'lng': 103.6622377197085}}}",400.0,4.5,"['hospital', 'health', 'point_of_interest', 'establishment']",47 Gul Circle,,1.3143077,103.6634655
ChIJRRJwM_8F2jERIFrmNDuTXXw,FGPC.Thanikan Vilai,OPERATIONAL,"{'location': {'lat': 1.3205128, 'lng': 103.6703505}, 'viewport': {'northeast': {'lat': 1.321855330291502, 'lng': 103.6716090802915}, 'southwest': {'lat': 1.319157369708498, 'lng': 103.6689111197085}}}",1.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","thanikan vilai door;no 14-150, attoor.po",,1.3205128,103.6703505
ChIJ53S4dCwF2jERpI1suRSvbPw,CKW HOUSE,OPERATIONAL,"{'location': {'lat': 1.3201694, 'lng': 103.6747593}, 'viewport': {'northeast': {'lat': 1.321544580291502, 'lng': 103.6761063802915}, 'southwest': {'lat': 1.318846619708498, 'lng': 103.6734084197085}}}",2.0,4.0,"['hospital', 'health', 'point_of_interest', 'establishment']",156 Gul Circle,,1.3201694,103.6747593
ChIJHeW1WkUF2jERBaf-fCTdFYQ,TAKYAH NAK KEPOHHHH,OPERATIONAL,"{'location': {'lat': 1.3172125, 'lng': 103.7166295}, 'viewport': {'northeast': {'lat': 1.318388230291502, 'lng': 103.7173612302915}, 'southwest': {'lat': 1.315690269708498, 'lng': 103.7146632697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","47 Jalan Buroh, Singapore",,1.3172125,103.7166295
ChIJHeW1WkUF2jERBaf-fCTdFYQ,TAKYAH NAK KEPOHHHH,OPERATIONAL,"{'location': {'lat': 1.3172125, 'lng': 103.7166295}, 'viewport': {'northeast': {'lat': 1.318388230291502, 'lng': 103.7173612302915}, 'southwest': {'lat': 1.315690269708498, 'lng': 103.7146632697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","47 Jalan Buroh, Singapore",,1.3172125,103.7166295
ChIJE1S-EAAb2jERl0op-KQb8nU,St Andrew's Migrant Worker Medical Centre,OPERATIONAL,"{'location': {'lat': 1.318557, 'lng': 103.7333616}, 'viewport': {'northeast': {'lat': 1.319523630291502, 'lng': 103.7346300302915}, 'southwest': {'lat': 1.316825669708498, 'lng': 103.7319320697085}}}",6.0,3.0,"['hospital', 'health', 'point_of_interest', 'establishment']",27 Penjuru Walk,,1.318557,103.7333616
ChIJfcYlTAAb2jERvU-sPo28R3w,Lim Kian Hin TCM,OPERATIONAL,"{'location': {'lat': 1.3139753, 'lng': 103.7621348}, 'viewport': {'northeast': {'lat': 1.315308480291502, 'lng': 103.7635223802915}, 'southwest': {'lat': 1.312610519708498, 'lng': 103.7608244197085}}}",1.0,1.0,"['hospital', 'health', 'point_of_interest', 'establishment']","433 Clementi Avenue 3, Singapore",,1.3139753,103.7621348
ChIJazaSWNMb2jERy_C5wKkXKHU,Minmed Clinic (Clementi),OPERATIONAL,"{'location': {'lat': 1.314918, 'lng': 103.7643089}, 'viewport': {'northeast': {'lat': 1.316568230291502, 'lng': 103.7659048802915}, 'southwest': {'lat': 1.313870269708498, 'lng': 103.7632069197085}}}",117.0,3.1,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","3155 Commonwealth Ave W, #04-07 The Clementi Mall",,1.314918,103.7643089
ChIJ5dl5QI4a2jERL1m3EVwmN0w,Frontier Family Medicine Clinic (Clementi),OPERATIONAL,"{'location': {'lat': 1.3142179, 'lng': 103.765169}, 'viewport': {'northeast': {'lat': 1.315455180291502, 'lng': 103.7664552802915}, 'southwest': {'lat': 1.312757219708498, 'lng': 103.7637573197085}}}",534.0,4.7,"['hospital', 'health', 'point_of_interest', 'establishment']","3151 Commonwealth Avenue West, #04-01 Grantral Mall @ Clementi",,1.3142179,103.765169
ChIJ3d-9EYka2jERDiP7z5U4VJg,Healthway Medical (formerly Teo Clinic & Surgery),OPERATIONAL,"{'location': {'lat': 1.3146209, 'lng': 103.7715967}, 'viewport': {'northeast': {'lat': 1.316078080291502, 'lng': 103.7730972802915}, 'southwest': {'lat': 1.313380119708498, 'lng': 103.7703993197085}}}",18.0,2.7,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","352 Clementi Avenue 2, #01-111",,1.3146209,103.7715967
ChIJ9UzvQfQb2jERmmepYUgmdY4,FairCare Family Clinic (Clementi)-福康诊所,OPERATIONAL,"{'location': {'lat': 1.3176728, 'lng': 103.7690165}, 'viewport': {'northeast': {'lat': 1.318855330291502, 'lng': 103.7702568302915}, 'southwest': {'lat': 1.316157369708498, 'lng': 103.7675588697085}}}",120.0,4.6,"['hospital', 'health', 'point_of_interest', 'establishment']","345 Clementi Avenue 5, #01-94",,1.3176728,103.7690165
ChIJNdz3hY4a2jERwyPaakOkOsA,Canterbury Family Clinic & Surgery,OPERATIONAL,"{'location': {'lat': 1.3139665, 'lng': 103.7671576}, 'viewport': {'northeast': {'lat': 1.315062930291502, 'lng': 103.7685350802915}, 'southwest': {'lat': 1.312364969708498, 'lng': 103.7658371197085}}}",15.0,3.3,"['veterinary_care', 'hospital', 'health', 'point_of_interest', 'establishment']","328 Clementi Avenue 2, Block 328",,1.3139665,103.7671576
ChIJazaSWNMb2jERy_C5wKkXKHU,Minmed Clinic (Clementi),OPERATIONAL,"{'location': {'lat': 1.314918, 'lng': 103.7643089}, 'viewport': {'northeast': {'lat': 1.316568230291502, 'lng': 103.7659048802915}, 'southwest': {'lat': 1.313870269708498, 'lng': 103.7632069197085}}}",117.0,3.1,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","3155 Commonwealth Ave W, #04-07 The Clementi Mall",,1.314918,103.7643089
ChIJ-6oxxY4a2jERuwV3Qu4WRuQ,Ho Medical Centre Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3147517, 'lng': 103.7715749}, 'viewport': {'northeast': {'lat': 1.316143480291502, 'lng': 103.7730885802915}, 'southwest': {'lat': 1.313445519708498, 'lng': 103.7703906197085}}}",41.0,4.3,"['hospital', 'health', 'point_of_interest', 'establishment']","352 Clementi Avenue 2, #01-115 Shopping Centre",,1.3147517,103.7715749
ChIJ3d-9EYka2jERDiP7z5U4VJg,Healthway Medical (formerly Teo Clinic & Surgery),OPERATIONAL,"{'location': {'lat': 1.3146209, 'lng': 103.7715967}, 'viewport': {'northeast': {'lat': 1.316078080291502, 'lng': 103.7730972802915}, 'southwest': {'lat': 1.313380119708498, 'lng': 103.7703993197085}}}",18.0,2.7,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","352 Clementi Avenue 2, #01-111",,1.3146209,103.7715967
ChIJ-6oxxY4a2jERuwV3Qu4WRuQ,Ho Medical Centre Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3147517, 'lng': 103.7715749}, 'viewport': {'northeast': {'lat': 1.316143480291502, 'lng': 103.7730885802915}, 'southwest': {'lat': 1.313445519708498, 'lng': 103.7703906197085}}}",41.0,4.3,"['hospital', 'health', 'point_of_interest', 'establishment']","352 Clementi Avenue 2, #01-115 Shopping Centre",,1.3147517,103.7715749
ChIJN90S5y8b2jERGcEbbspqFzE,Podiatry Quest - Holland Grove,OPERATIONAL,"{'location': {'lat': 1.3166392, 'lng': 103.783116}, 'viewport': {'northeast': {'lat': 1.317936780291503, 'lng': 103.7846391802915}, 'southwest': {'lat': 1.315238819708498, 'lng': 103.7819412197085}}}",74.0,5.0,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","24 Holland Grove Road, Parksuites, 24 Holland Grove Road, #01-07",,1.3166392,103.783116
ChIJ65ydwREa2jER8xweqge5Urc,Doctor W Clinic,OPERATIONAL,"{'location': {'lat': 1.3165533, 'lng': 103.8054556}, 'viewport': {'northeast': {'lat': 1.318010880291502, 'lng': 103.8069874302915}, 'southwest': {'lat': 1.315312919708498, 'lng': 103.8042894697085}}}",91.0,4.0,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","8 Empress Road, #01-09",,1.3165533,103.8054556
ChIJ65ydwREa2jER8xweqge5Urc,Doctor W Clinic,OPERATIONAL,"{'location': {'lat': 1.3165533, 'lng': 103.8054556}, 'viewport': {'northeast': {'lat': 1.318010880291502, 'lng': 103.8069874302915}, 'southwest': {'lat': 1.315312919708498, 'lng': 103.8042894697085}}}",91.0,4.0,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","8 Empress Road, #01-09",,1.3165533,103.8054556
ChIJoUhFqucZ2jER9mncM9iGETE,Peak Medical Novena (formerly Island Medical Clinic),OPERATIONAL,"{'location': {'lat': 1.3193785, 'lng': 103.8420954}, 'viewport': {'northeast': {'lat': 1.320958230291502, 'lng': 103.8433683302915}, 'southwest': {'lat': 1.318260269708498, 'lng': 103.8406703697085}}}",11.0,4.5,"['physiotherapist', 'hospital', 'local_government_office', 'doctor', 'health', 'point_of_interest', 'establishment']","55 Newton Road, #02-07",,1.3193785,103.8420954
ChIJmcDhEt4Z2jERb9Y4cIoZ54k,Tan Tock Seng Hospital,OPERATIONAL,"{'location': {'lat': 1.3213889, 'lng': 103.8458333}, 'viewport': {'northeast': {'lat': 1.322841630291502, 'lng': 103.8474080802915}, 'southwest': {'lat': 1.320143669708498, 'lng': 103.8447101197085}}}",1032.0,3.0,"['hospital', 'health', 'point_of_interest', 'establishment']",11 Jalan Tan Tock Seng,,1.3213889,103.8458333
ChIJl_sOMpIZ2jER9XqsFn_5e_Y,The Psychological Wellness Centre,OPERATIONAL,"{'location': {'lat': 1.3206637, 'lng': 103.8431428}, 'viewport': {'northeast': {'lat': 1.322072930291502, 'lng': 103.8444709802915}, 'southwest': {'lat': 1.319374969708498, 'lng': 103.8417730197085}}}",19.0,4.1,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","#13-07 Royal Square Medical Suites, 101 Irrawady Road",,1.3206637,103.8431428
ChIJORiRgNsZ2jER2VlxFGTbpmU,Johns Hopkins Singapore,OPERATIONAL,"{'location': {'lat': 1.3212333, 'lng': 103.8459019}, 'viewport': {'northeast': {'lat': 1.322481980291502, 'lng': 103.8474347302915}, 'southwest': {'lat': 1.319784019708498, 'lng': 103.8447367697085}}}",10.0,1.8,"['hospital', 'health', 'point_of_interest', 'establishment']",11 Jalan Tan Tock Seng,,1.3212333,103.8459019
ChIJ48MybOcZ2jERArqwdpvoSgE,Novena Surgery Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3207595, 'lng': 103.8443605}, 'viewport': {'northeast': {'lat': 1.322390380291502, 'lng': 103.8455982302915}, 'southwest': {'lat': 1.319692419708498, 'lng': 103.8429002697085}}}",171.0,4.8,"['hospital', 'health', 'point_of_interest', 'establishment']","10, Sinaran Drive, #08-18, Square, #2 307506 Novena Medical Center",,1.3207595,103.8443605
ChIJtcIBemsZ2jERNiLL5vfZWj0,Nihon Premium Clinic,OPERATIONAL,"{'location': {'lat': 1.3208359, 'lng': 103.8439865}, 'viewport': {'northeast': {'lat': 1.322427630291502, 'lng': 103.8454384802915}, 'southwest': {'lat': 1.319729669708498, 'lng': 103.8427405197085}}}",22.0,4.1,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","10 Sinaran Drive, #11-12,13,30 Medical Center",,1.3208359,103.8439865
ChIJl3YM5-cZ2jERAFNdqYq4y2s,Synthes Singapore Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.317599, 'lng': 103.84347}, 'viewport': {'northeast': {'lat': 1.318880380291502, 'lng': 103.8448390802915}, 'southwest': {'lat': 1.316182419708498, 'lng': 103.8421411197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","101 Thomson Road, #10-03/04 United Square Shopping Mall",,1.317599,103.84347
ChIJ02Cvid0Z2jERzpZ0hXGOh4Y,Novena Specialist Center,OPERATIONAL,"{'location': {'lat': 1.3203779, 'lng': 103.8448451}, 'viewport': {'northeast': {'lat': 1.321702480291502, 'lng': 103.8461114802915}, 'southwest': {'lat': 1.319004519708498, 'lng': 103.8434135197085}}}",28.0,4.3,"['hospital', 'health', 'point_of_interest', 'establishment']",8 Sinaran Drive,,1.3203779,103.8448451
ChIJv-s_XecZ2jERB3wIn19r5jM,Inliven Medical - Centre for Joint Osteoarthritis & Hand surgery,OPERATIONAL,"{'location': {'lat': 1.3206513, 'lng': 103.8443689}, 'viewport': {'northeast': {'lat': 1.322324030291502, 'lng': 103.8455973302915}, 'southwest': {'lat': 1.319626069708498, 'lng': 103.8428993697085}}}",30.0,4.9,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",10 Sinaran Drive #08-14 Novena Medical Centre Above Square 2 Shopping Centre,,1.3206513,103.8443689
ChIJF4ALruAZ2jER0cQMghGz1zE,Asian Alliance Radiation & Oncology (Novena),OPERATIONAL,"{'location': {'lat': 1.3206513, 'lng': 103.8443689}, 'viewport': {'northeast': {'lat': 1.322115430291502, 'lng': 103.8458056802915}, 'southwest': {'lat': 1.319417469708498, 'lng': 103.8431077197085}}}",1.0,5.0,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","10-10, 10 Sinaran Drive, Square, #2 Novena Medical Centre",,1.3206513,103.8443689
ChIJAYoTXecZ2jERR6ty06yFld8,DTAP Clinic @ Novena,OPERATIONAL,"{'location': {'lat': 1.3207595, 'lng': 103.8443605}, 'viewport': {'northeast': {'lat': 1.322377930291502, 'lng': 103.8456071302915}, 'southwest': {'lat': 1.319679969708498, 'lng': 103.8429091697085}}}",135.0,4.9,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","10 Sinaran Drive, #08-31 Medical Centre",,1.3207595,103.8443605
ChIJO9Azid0Z2jER2Pss7nS2lGg,Anthropos Health Centre,OPERATIONAL,"{'location': {'lat': 1.320749, 'lng': 103.8442648}, 'viewport': {'northeast': {'lat': 1.322373330291502, 'lng': 103.8455453802915}, 'southwest': {'lat': 1.319675369708498, 'lng': 103.8428474197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","8 Sinaran Drive, Unit 10, Level 4",,1.320749,103.8442648
ChIJv-s_XecZ2jERfyVhp2Vo5LQ,"Medifast (S) Pte Ltd (#11-27,28)",OPERATIONAL,"{'location': {'lat': 1.3209725, 'lng': 103.844139}, 'viewport': {'northeast': {'lat': 1.322482830291502, 'lng': 103.8455195302915}, 'southwest': {'lat': 1.319784869708498, 'lng': 103.8428215697085}}}",8.0,3.6,"['hospital', 'health', 'point_of_interest', 'establishment']","10 Sinaran Drive, #11-28",,1.3209725,103.844139
ChIJoUhFqucZ2jER9mncM9iGETE,Peak Medical Novena (formerly Island Medical Clinic),OPERATIONAL,"{'location': {'lat': 1.3193785, 'lng': 103.8420954}, 'viewport': {'northeast': {'lat': 1.320958230291502, 'lng': 103.8433683302915}, 'southwest': {'lat': 1.318260269708498, 'lng': 103.8406703697085}}}",11.0,4.5,"['physiotherapist', 'hospital', 'doctor', 'local_government_office', 'health', 'point_of_interest', 'establishment']","55 Newton Road, #02-07",,1.3193785,103.8420954
ChIJ41abCd4Z2jERbUqc7pV7Moo,Health Enrichment Centre,OPERATIONAL,"{'location': {'lat': 1.3214119, 'lng': 103.8461259}, 'viewport': {'northeast': {'lat': 1.322924830291502, 'lng': 103.8475596802915}, 'southwest': {'lat': 1.320226869708498, 'lng': 103.8448617197085}}}",25.0,4.4,"['hospital', 'health', 'point_of_interest', 'establishment']","11 Jalan Tan Tock Seng, Level 2, TTSH Medical Centre, Tan Tock Seng Hospital",,1.3214119,103.8461259
ChIJmwcdJyAa2jERvBxBLTgJPqA,Desmond Wai Liver & Gastrointestinal Diseases Centre,OPERATIONAL,"{'location': {'lat': 1.3222406, 'lng': 103.8442915}, 'viewport': {'northeast': {'lat': 1.323556280291502, 'lng': 103.8457207802915}, 'southwest': {'lat': 1.320858319708498, 'lng': 103.8430228197085}}}",93.0,4.4,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","38 Irrawaddy Road, Mt E Novena Specialist Center #06-35",,1.3222406,103.8442915
ChIJp9CqreAZ2jERhZVDGlou7SM,Parkway Cancer Centre Singapore - Mount Elizabeth Novena Specialist Centre,OPERATIONAL,"{'location': {'lat': 1.3223203, 'lng': 103.8448356}, 'viewport': {'northeast': {'lat': 1.323642580291502, 'lng': 103.8461854302915}, 'southwest': {'lat': 1.320944619708498, 'lng': 103.8434874697085}}}",6.0,5.0,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","38 Irrawaddy Road, #05-43, 50 to 55",,1.3223203,103.8448356
ChIJkxQZrOAZ2jERhvTtuFIZgXU,Asian Heart & Vascular Centre (AHVC) - Mount Elizabeth Novena Specialist Centre Level 8,OPERATIONAL,"{'location': {'lat': 1.322236, 'lng': 103.8440388}, 'viewport': {'northeast': {'lat': 1.323570780291502, 'lng': 103.8454155302915}, 'southwest': {'lat': 1.320872819708498, 'lng': 103.8427175697085}}}",2.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","Mount Elizabeth, 38 Irrawaddy Road, #08-60 to 61 Specialist Centre",,1.322236,103.8440388
ChIJkxQZrOAZ2jERkPjIniAuJbk,The Harley Street Heart & Vascular Centre (Novena),OPERATIONAL,"{'location': {'lat': 1.322236, 'lng': 103.8440388}, 'viewport': {'northeast': {'lat': 1.323570780291502, 'lng': 103.8454155302915}, 'southwest': {'lat': 1.320872819708498, 'lng': 103.8427175697085}}}",4.0,5.0,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","38 Irrawaddy Road Mount Elizabeth, #05-30 Specialist Centre",,1.322236,103.8440388
ChIJuXIgreAZ2jERRYNtlZEQhhA,Mount Elizabeth Novena Hospital,OPERATIONAL,"{'location': {'lat': 1.322236, 'lng': 103.8440388}, 'viewport': {'northeast': {'lat': 1.323116380291502, 'lng': 103.8454903302915}, 'southwest': {'lat': 1.320418419708498, 'lng': 103.8427923697085}}}",455.0,3.6,"['hospital', 'health', 'point_of_interest', 'establishment']","38 Irrawaddy Road, Singapore",,1.322236,103.8440388
ChIJKcmo-twZ2jERd50H5aDGVKE,Communicable Disease Centre 2,OPERATIONAL,"{'location': {'lat': 1.3203378, 'lng': 103.8477574}, 'viewport': {'northeast': {'lat': 1.321634830291502, 'lng': 103.8490594802915}, 'southwest': {'lat': 1.318936869708498, 'lng': 103.8463615197085}}}",8.0,3.6,"['hospital', 'health', 'point_of_interest', 'establishment']",11 Jalan Tan Tock Seng,,1.3203378,103.8477574
ChIJhYFOg-cZ2jER8r3xSiexzyc,Healthway Medical (Novena Medical Centre),OPERATIONAL,"{'location': {'lat': 1.320281, 'lng': 103.844022}, 'viewport': {'northeast': {'lat': 1.321454530291502, 'lng': 103.8448960302915}, 'southwest': {'lat': 1.318756569708498, 'lng': 103.8421980697085}}}",72.0,3.0,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","10 Sinaran Drive, #09 - 36",,1.320281,103.844022
ChIJGyvGcvsZ2jEReaRO3A9D7Og,Minmed Clinic (Novena),OPERATIONAL,"{'location': {'lat': 1.3175577, 'lng': 103.8436415}, 'viewport': {'northeast': {'lat': 1.318962980291503, 'lng': 103.8450800302915}, 'southwest': {'lat': 1.316265019708498, 'lng': 103.8423820697085}}}",18.0,3.1,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","101 Thomson Road, #02-08A United Square",,1.3175577,103.8436415
ChIJUc7DN5wZ2jERP57cOz979bk,Fullerton Health Executive Screening Centre - Novena Square (Office Tower B),OPERATIONAL,"{'location': {'lat': 1.319334, 'lng': 103.8441824}, 'viewport': {'northeast': {'lat': 1.320547630291502, 'lng': 103.8453412802915}, 'southwest': {'lat': 1.317849669708498, 'lng': 103.8426433197085}}}",521.0,4.7,"['hospital', 'health', 'point_of_interest', 'establishment']","238B Thomson Road, #05 01",,1.319334,103.8441824
ChIJ_TozhqcZ2jERigPVLvdkUdw,Sincere Andrology Laboratory,OPERATIONAL,"{'location': {'lat': 1.3200182, 'lng': 103.8447218}, 'viewport': {'northeast': {'lat': 1.321463180291502, 'lng': 103.8460170802915}, 'southwest': {'lat': 1.318765219708498, 'lng': 103.8433191197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","8 Sinaran Drive, #06-13 Specialist Center",,1.3200182,103.8447218
ChIJq6rqXecZ2jERPch_tZHD00s,Integrated Wellness Clinic (1doc i-wellness Clinic),OPERATIONAL,"{'location': {'lat': 1.3201432, 'lng': 103.8448448}, 'viewport': {'northeast': {'lat': 1.321551180291502, 'lng': 103.8461027302915}, 'southwest': {'lat': 1.318853219708498, 'lng': 103.8434047697085}}}",174.0,3.6,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","8 Sinaran Drive, #05-04 Novena Specialist Center",,1.3201432,103.8448448
